Percent Digital Additional Content Revenue,Percent Digital Microtransaction Revenue,Percent Digital Subscription Revenue,Percent Digital Full Game Revenue,region,segment,Platform,title,genre,publisher,developer,Date,month,year,quarter,ARPMAU,MAU - Formatted,Downloads,Retention One Month,Reacquired Users in Month,Digital Full Game Units Sold - Formatted,Digital Full Game Price - Formatted,Digital Full Game Revenue - Formatted,Digital Additional Content Conversion Rate - Formatted,Digital Additional Content ARPPU - Formatted,Digital Additional Content Revenue - Formatted,Digital Season Pass ARPPU - Formatted,Digital Season Pass Conversion Rate - Formatted,Digital Season Pass Revenue - Formatted,Digital Subscribers - Formatted,Digital Subscription Fee - Formatted,Digital Subscription Revenue - Formatted,Digital DLC ARPPU - Formatted,Digital DLC Conversion Rate - Formatted,Digital DLC Revenue - Formatted,Digital Micro AC ARPPU - Formatted,Digital Micro AC Conversion Rate - Formatted,Digital Micro AC Revenue - Formatted,Digital Microtransaction Conversion Rate - Formatted,Digital Microtransaction ARPPU - Formatted,Digital Microtransaction Revenue - Formatted,Digital Total Revenue - Formatted,Ad Revenue,Key Event Text - Formatted,Key Event Type - Formatted,Calc Console Brand Exclusive - Formatted,Calc Free to Play Console - Formatted,Calc Rating Tier - Formatted,Calc Sales Tier - Formatted,Tag Branded IP - Formatted,Tag East vs West - Formatted,Tag Existing IP - Formatted,Tag Open World - Formatted,Tag Primary Mode - Formatted,Tag Production Quality - Formatted,"Export filtered data by clicking here then the 
Download > Crosstab menu button above."
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,1/1/2016 0:00,1,2016,Q1,0.58,"85,959",9385,78.31%,1784,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.42%,$23.98 ,"$49,801.46 ","$49,801.46 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,2/1/2016 0:00,2,2016,Q1,0.57,"82,978",7302,85.88%,1855,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.36%,$24.20 ,"$47,465.86 ","$47,465.86 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,3/1/2016 0:00,3,2016,Q1,0.59,"85,309",7315,87.91%,5049,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.41%,$24.34 ,"$50,067.26 ","$50,067.26 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,4/1/2016 0:00,4,2016,Q2,0.59,"86,203",7441,89.07%,2778,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.41%,$24.36 ,"$50,567.19 ","$50,567.19 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,5/1/2016 0:00,5,2016,Q2,0.57,"88,139",7754,88.05%,4485,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.37%,$23.90 ,"$49,963.37 ","$49,963.37 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,6/1/2016 0:00,6,2016,Q2,0.54,"84,037",8187,83.51%,2242,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.33%,$23.35 ,"$45,745.64 ","$45,745.64 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,7/1/2016 0:00,7,2016,Q3,0.52,"83,313",7235,87.89%,2215,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.28%,$22.97 ,"$43,544.21 ","$43,544.21 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,8/1/2016 0:00,8,2016,Q3,0.52,"85,284",7635,88.54%,3884,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.27%,$23.08 ,"$44,594.54 ","$44,594.54 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,9/1/2016 0:00,9,2016,Q3,0.52,"81,012",7751,84.08%,1553,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.26%,$22.94 ,"$42,084.44 ","$42,084.44 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,10/1/2016 0:00,10,2016,Q4,0.52,"79,549",6837,87.85%,1544,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.29%,$22.81 ,"$41,471.35 ","$41,471.35 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,11/1/2016 0:00,11,2016,Q4,0.52,"78,060",6978,86.66%,2145,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.31%,$22.67 ,"$40,800.78 ","$40,800.78 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,12/1/2016 0:00,12,2016,Q4,0.53,"84,477",9175,88.38%,6310,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.36%,$22.53 ,"$44,929.86 ","$44,929.86 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,1/1/2017 0:00,1,2017,Q1,0.56,"82,432",7727,85.77%,2247,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.43%,$23.02 ,"$46,060.07 ","$46,060.07 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,2/1/2017 0:00,2,2017,Q1,0.57,"78,894",7368,84.93%,1519,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.44%,$23.29 ,"$44,794.67 ","$44,794.67 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,3/1/2017 0:00,3,2017,Q1,0.58,"76,217",6951,85.98%,1436,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.45%,$23.65 ,"$44,136.47 ","$44,136.47 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,4/1/2017 0:00,4,2017,Q2,0.58,"73,637",6677,85.98%,1425,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.44%,$23.60 ,"$42,452.14 ","$42,452.14 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,5/1/2017 0:00,5,2017,Q2,0.59,"72,357",6190,87.81%,1509,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.48%,$23.69 ,"$42,530.33 ","$42,530.33 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,6/1/2017 0:00,6,2017,Q2,0.59,"71,338",6165,87.11%,2139,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.46%,$23.84 ,"$41,779.64 ","$41,779.64 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,7/1/2017 0:00,7,2017,Q3,0.61,"70,009",6637,85.35%,2487,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.57%,$23.56 ,"$42,378.84 ","$42,378.84 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,8/1/2017 0:00,8,2017,Q3,0.59,"68,449",5811,86.72%,1924,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.55%,$23.30 ,"$40,648.69 ","$40,648.69 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,9/1/2017 0:00,9,2017,Q3,0.57,"67,170",5885,86.83%,1848,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.54%,$22.34 ,"$38,073.93 ","$38,073.93 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,10/1/2017 0:00,10,2017,Q4,0.55,"65,932",5601,87.71%,1417,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.55%,$21.67 ,"$36,360.47 ","$36,360.47 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,11/1/2017 0:00,11,2017,Q4,0.53,"64,717",5865,86.17%,2041,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.52%,$21.05 ,"$34,277.24 ","$34,277.24 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,12/1/2017 0:00,12,2017,Q4,0.51,"63,524",5387,86.99%,1837,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.51%,$20.29 ,"$32,368.79 ","$32,368.79 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,1/1/2018 0:00,1,2018,Q1,0.49,"62,353",5299,87.80%,1281,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.53%,$19.47 ,"$30,757.11 ","$30,757.11 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,2/1/2018 0:00,2,2018,Q1,0.47,"61,204",5191,87.80%,1268,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.49%,$18.92 ,"$28,855.76 ","$28,855.76 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,3/1/2018 0:00,3,2018,Q1,0.48,"58,219",5450,84.22%,1224,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.35%,$20.44 ,"$27,988.97 ","$27,988.97 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,4/1/2018 0:00,4,2018,Q2,0.48,"59,415",4873,88.41%,3073,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.36%,$20.47 ,"$28,730.48 ","$28,730.48 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,5/1/2018 0:00,5,2018,Q2,0.45,"57,724",5112,86.61%,1153,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.34%,$19.44 ,"$26,258.94 ","$26,258.94 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Pokemon Trading Card Game,Card Game,Nintendo,Nintendo of America Inc.,6/1/2018 0:00,6,2018,Q2,0.44,"56,082",4961,86.61%,1126,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.36%,$18.48 ,"$24,452.88 ","$24,452.88 ",,,,Non Console,No,F,Small (<$10M),Yes,Untagged,Yes,No,Multiplayer,AA,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,1/1/2015 0:00,1,2015,Q1,0.16,"1,807,967",315050,83.78%,116415,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,3.38%,$4.86 ,"$297,157.76 ","$297,157.76 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,2/1/2015 0:00,2,2015,Q1,0.11,"2,015,869",360887,83.92%,137801,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,3.34%,$3.37 ,"$227,209.64 ","$227,209.64 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,3/1/2015 0:00,3,2015,Q1,0.09,"2,209,523",383185,84.04%,132284,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.70%,$3.32 ,"$197,800.77 ","$197,800.77 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,4/1/2015 0:00,4,2015,Q2,0.08,"2,121,385",206079,85.27%,31320,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.48%,$3.24 ,"$170,488.64 ","$170,488.64 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,5/1/2015 0:00,5,2015,Q2,0.07,"2,974,287",857202,84.03%,334408,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.41%,$2.93 ,"$209,503.10 ","$209,503.10 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,6/1/2015 0:00,6,2015,Q2,0.09,"2,280,183",352622,63.63%,34943,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.13%,$4.15 ,"$201,183.87 ","$201,183.87 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,7/1/2015 0:00,7,2015,Q3,0.11,"2,214,985",196436,86.59%,44054,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.13%,$4.93 ,"$232,717.13 ","$232,717.13 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,8/1/2015 0:00,8,2015,Q3,0.1,"2,517,832",452772,82.19%,244616,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.03%,$5.09 ,"$260,720.17 ","$260,720.17 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,9/1/2015 0:00,9,2015,Q3,0.08,"3,160,563",728735,82.34%,358643,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.94%,$4.18 ,"$256,455.53 ","$256,455.53 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,10/1/2015 0:00,10,2015,Q4,0.07,"3,786,867",868002,82.00%,327164,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.83%,$4.08 ,"$283,110.91 ","$283,110.91 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,11/1/2015 0:00,11,2015,Q4,0.07,"3,942,909",636665,83.18%,156359,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.72%,$4.31 ,"$292,394.03 ","$292,394.03 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,12/1/2015 0:00,12,2015,Q4,0.13,"3,046,686",458237,64.28%,53857,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.98%,$6.78 ,"$409,232.15 ","$409,232.15 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,1/1/2016 0:00,1,2016,Q1,0.11,"2,816,589",278864,81.12%,66383,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.99%,$5.74 ,"$320,864.65 ","$320,864.65 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,2/1/2016 0:00,2,2016,Q1,0.12,"2,843,375",297990,85.82%,128139,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,1.93%,$6.26 ,"$343,907.81 ","$343,907.81 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,3/1/2016 0:00,3,2016,Q1,0.14,"4,281,946",1127296,82.24%,816130,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.01%,$6.92 ,"$596,425.52 ","$596,425.52 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,4/1/2016 0:00,4,2016,Q2,0.17,"5,504,807",1384754,82.11%,604022,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.17%,$7.83 ,"$937,008.01 ","$937,008.01 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,5/1/2016 0:00,5,2016,Q2,0.18,"6,941,444",1820399,81.97%,608773,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.12%,$8.71 ,"$1,283,099.02 ","$1,283,099.02 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,6/1/2016 0:00,6,2016,Q2,0.23,"6,741,641",650221,86.53%,84757,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.29%,$9.83 ,"$1,520,245.01 ","$1,520,245.01 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,7/1/2016 0:00,7,2016,Q3,0.23,"7,804,402",1751659,81.92%,529660,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.35%,$9.72 ,"$1,784,276.46 ","$1,784,276.46 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,8/1/2016 0:00,8,2016,Q3,0.25,"9,508,746",2359089,83.33%,645954,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.36%,$10.49 ,"$2,350,993.93 ","$2,350,993.93 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,9/1/2016 0:00,9,2016,Q3,0.2,"12,912,515",4053704,83.08%,958870,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,2.69%,$7.39 ,"$2,570,597.12 ","$2,570,597.12 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
0.00%,100.00%,0.00%,0.00%, Region - Worldwide,Free-to-Play PC,All Free-to-Play PC Platforms,Roblox,Virtual World,Roblox Corporation,Roblox Corporation,10/1/2016 0:00,10,2016,Q4,0.24,"15,577,244",4064581,83.16%,774979,,,$0.00 ,,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,3.51%,$6.90 ,"$3,769,061.60 ","$3,769,061.60 ",,,,Non Console,No,Unranked,Large (>$100M),No,Untagged,No,No,Multiplayer,A,
